battle_id,league_id,start_time,label,v1_team_wr_diff,v1_team_kda_diff,v1_team_gold_diff,v1_team_tower_diff,v1_team_dragon_diff,v1_team_baron_diff,v1_team_games_diff,v1_top_kda_diff,v1_top_mvp_diff,v1_top_part_diff,v1_jgl_kda_diff,v1_jgl_mvp_diff,v1_jgl_part_diff,v1_mid_kda_diff,v1_mid_mvp_diff,v1_mid_part_diff,v1_adc_kda_diff,v1_adc_mvp_diff,v1_adc_part_diff,v1_sup_kda_diff,v1_sup_mvp_diff,v1_sup_part_diff,v2_hero_wr_avg_a,v2_hero_wr_avg_b,v2_hero_wr_diff,v2_ph_wr_avg_a,v2_ph_wr_avg_b,v2_ph_wr_diff,v2_synergy_mean_a,v2_synergy_mean_b,v2_synergy_diff,v2_synergy_min_a,v2_counter_mean,v2_counter_max,v2_counter_min,v2_core_wr_a,v2_core_wr_b,v2_core_wr_diff
501236240_30_1759140701,20250003,2025-09-29 17:00:00,1,0.06720430107526887,1.823647446236559,2544.487231182793,0.010752688172043001,0.43077956989247324,-0.2782258064516129,17,0.7106182795698928,-0.5789650537634392,-3.288261021505363,0.2676747311827947,-0.24401881720430119,0.933856922043006,-3.225806451612903,-1.7387096774193553,-64.01114516129033,0.5168682795698922,-0.10833333333333428,8.35085201612904,1.2311155913978489,0.17594086021505362,-0.5869215053763384,0.4983952575227383,0.5157469207012364,-0.017351663178498122,0.6199999999999999,0.5599999999999999,0.05999999999999994,0.3,0.5664105339105339,-0.2664105339105339,0.0,0.5,0.5,0.5,0.5909090909090908,0.4681774349083896,0.12273165600070124
501236240_29_1759138648,20250003,2025-09-29 17:00:00,1,0.06720430107526887,1.823647446236559,2544.487231182793,0.010752688172043001,0.43077956989247324,-0.2782258064516129,17,0.7106182795698928,-0.5789650537634392,-3.288261021505363,0.2676747311827947,-0.24401881720430119,0.933856922043006,1.097110215053763,0.7196236559139777,6.61599233870966,0.5168682795698922,-0.10833333333333428,8.35085201612904,-1.0100981767180928,-0.46844319775596244,2.9011842917251016,0.5689202839202838,0.4653186274509804,0.10360165646930342,0.6523809523809524,0.6533333333333333,-0.0009523809523809268,0.5671794871794871,0.47320048309178747,0.0939790040876996,0.0,0.5,0.5,0.5,0.5569444444444445,0.45751633986928103,0.09942810457516343
501236240_28_1759136499,20250003,2025-09-29 17:00:00,1,0.06720430107526887,1.823647446236559,2544.487231182793,0.010752688172043001,0.43077956989247324,-0.2782258064516129,17,0.7106182795698928,-0.5789650537634392,-3.288261021505363,0.2676747311827947,-0.24401881720430119,0.933856922043006,1.097110215053763,0.7196236559139777,6.61599233870966,0.5168682795698922,-0.10833333333333428,8.35085201612904,-1.0100981767180928,-0.46844319775596244,2.9011842917251016,0.5323939826506162,0.496180387409201,0.03621359524141521,0.38285714285714284,0.4133333333333333,-0.030476190476190435,0.43037878787878786,0.37311066126855597,0.057268126610231895,0.0,0.5,0.5,0.5,0.5123339658444023,0.5734375,-0.06110353415559777
501236240_31_1759147283,20250003,2025-09-29 20:00:00,1,-0.025000000000000022,4.9426225,52054.975,4.375,1.975,0.975,40,2.1041666666666665,1.3791666666666664,60.324908333333326,4.3025,2.727499999999999,69.21266,4.484999999999999,2.5125,75.37864,5.375,2.6499999999999995,81.940425,2.3,1.4000000000000004,82.8333,0.5473284706845837,0.49703020185778807,0.05029826882679561,0.6916666666666667,0.5,0.19166666666666665,0.6519064269064269,0.48375,0.16815642690642685,0.3333333333333333,0.5,0.5,0.5,0.5160879260911118,0.4379120879120879,0.07817583817902385
501236240_32_1759149575,20250003,2025-09-29 20:00:00,0,-0.025000000000000022,4.9426225,52054.975,4.375,1.975,0.975,40,3.3358974358974365,2.2025641025641036,70.5156769230769,4.3025,2.727499999999999,69.21266,4.484999999999999,2.5125,75.37864,5.375,2.6499999999999995,81.940425,4.148717948717948,2.115384615384615,84.92317435897436,0.539968814968815,0.48803488469766876,0.051933930271146234,0.48888888888888893,0.5,-0.011111111111111072,0.7,0.5242857142857142,0.1757142857142857,0.0,0.5,0.5,0.5,0.5625,0.446360153256705,0.11613984674329503
501236240_33_1759151601,20250003,2025-09-29 20:00:00,1,-0.025000000000000022,4.9426225,52054.975,4.375,1.975,0.975,40,3.3358974358974365,2.2025641025641036,70.5156769230769,4.3025,2.727499999999999,69.21266,4.484999999999999,2.5125,75.37864,5.375,2.6499999999999995,81.940425,4.148717948717948,2.115384615384615,84.92317435897436,0.4926306627779421,0.525978021978022,-0.03334735920007992,0.6066666666666667,0.5,0.10666666666666669,0.34833333333333333,0.4659615384615384,-0.1176282051282051,0.0,0.5,0.5,0.5,0.49547511312217196,0.5292307692307692,-0.03375565610859721
501236240_34_1759153389,20250003,2025-09-29 20:00:00,0,-0.025000000000000022,4.9426225,52054.975,4.375,1.975,0.975,40,3.3358974358974365,2.2025641025641036,70.5156769230769,4.3025,2.727499999999999,69.21266,4.484999999999999,2.5125,75.37864,5.375,2.6499999999999995,81.940425,4.148717948717948,2.115384615384615,84.92317435897436,0.4394029626287691,0.5133291976840364,-0.0739262350552673,0.41666666666666663,0.5,-0.08333333333333337,0.5716666666666667,0.5166666666666666,0.05500000000000005,0.375,0.5,0.5,0.5,0.5272952853598014,0.5625,-0.03520471464019859
501236240_35_1759155280,20250003,2025-09-29 20:00:00,1,-0.025000000000000022,4.9426225,52054.975,4.375,1.975,0.975,40,3.3358974358974365,2.2025641025641036,70.5156769230769,4.3025,2.727499999999999,69.21266,4.484999999999999,2.5125,75.37864,5.375,2.6499999999999995,81.940425,4.148717948717948,2.115384615384615,84.92317435897436,0.44980158730158737,0.42334547897287267,0.0264561083287147,0.38571428571428573,0.5,-0.11428571428571427,0.36846153846153845,0.18333333333333332,0.18512820512820513,0.0,0.5,0.5,0.5,0.4293650793650794,0.4314565483476132,-0.0020914689825338173
501236240_37_1759211900,20250003,2025-09-30 14:00:00,1,0.10784313725490191,5.901732843137256,5424.007965686273,0.4197303921568629,0.5196078431372548,0.2095588235294118,19,1.3856617647058824,-0.13651960784313744,-0.7513916666666631,1.782598039215686,0.14240196078431389,3.857288848039204,1.3062499999999995,0.7910000000000004,-1.8577015000000046,1.680392156862745,0.42352941176470704,8.028072549019598,1.1520000000000006,1.5159999999999982,33.559991999999994,0.5351940056274421,0.4578211434088299,0.07737286221861223,0.6677777777777778,0.65,0.01777777777777778,0.641904761904762,0.381489898989899,0.260414862914863,0.42857142857142855,0.5,0.5,0.5,0.4398148148148148,0.5225576662143826,-0.08274285139956777
501236240_38_1759214015,20250003,2025-09-30 14:00:00,0,0.10784313725490191,5.901732843137256,5424.007965686273,0.4197303921568629,0.5196078431372548,0.2095588235294118,19,1.3856617647058824,-0.13651960784313744,-0.7513916666666631,1.782598039215686,0.14240196078431389,3.857288848039204,1.3062499999999995,0.7910000000000004,-1.8577015000000046,1.680392156862745,0.42352941176470704,8.028072549019598,1.1520000000000006,1.5159999999999982,33.559991999999994,0.5442892030593643,0.4810626591114396,0.06322654394792476,0.711111111111111,0.16666666666666666,0.5444444444444444,0.5462820512820512,0.4061965811965812,0.14008547008547,0.0,0.5,0.5,0.5,0.5968468468468469,0.5007122507122507,0.09613459613459618
