battle_id,league_id,start_time,label,team_wr_diff,team_kda_diff,team_baron_diff,team_dragon_diff,team_games_diff,team_streak_a,team_streak_b,team_streak_diff,top_kda_diff,top_mvp_diff,top_part_diff,top_kda_trend,jgl_kda_diff,jgl_mvp_diff,jgl_part_diff,jgl_kda_trend,mid_kda_diff,mid_mvp_diff,mid_part_diff,mid_kda_trend,adc_kda_diff,adc_mvp_diff,adc_part_diff,adc_kda_trend,sup_kda_diff,sup_mvp_diff,sup_part_diff,sup_kda_trend,hero_wr_avg_a,hero_wr_avg_b,hero_wr_diff,ph_wr_avg_a,ph_wr_avg_b,ph_wr_diff,synergy_mean_a,synergy_mean_b,synergy_diff,counter_mean,core_wr_a,core_wr_b,core_wr_diff,side_win_rate,h2h_wr,h2h_games
836780560_6_1754735255,20250002,2025-08-09 17:00:00,0,-0.10685249709639955,2.2300114982578414,0.04239256678281067,-0.35598141695702656,-1,-4,2,-6,0.5235772357723585,0.455052264808363,4.807346283391404,-2.5235772357723585,0.19314750290360028,0.15929152148664372,3.063815621370523,-0.013147502903600117,-0.5511033681765394,-0.8359465737514515,-8.842102206736342,-0.848896631823461,-3.9404761904761907,-2.690476190476189,-69.13175,-0.45952380952380967,0.8930313588850174,-0.09819976771196348,1.7134207897793345,-0.07303135888501755,0.5224559111192615,0.5109994167905987,0.011456494328662803,0.4,0.6966666666666667,-0.29666666666666663,0.5038690476190475,0.6416666666666666,-0.1377976190476191,0.47347741147741146,0.5383771929824561,0.5589788732394366,-0.020601680256980504,0.48243559718969553,0.5,0
501236240_3_1754740855,20250002,2025-08-09 20:00:00,1,0.1875,1.0456812499999995,-0.3125,-0.0625,-16,4,-2,6,0.8406249999999993,0.3479166666666673,-11.285464583333322,-1.2806249999999988,1.75,0.942708333333333,-2.17195520833333,-1.6899999999999995,-0.6791666666666671,0.014583333333333393,-9.52349791666667,-0.5608333333333331,0.6235119047619051,0.6443452380952372,4.8774389880952285,-2.383511904761905,0.4499999999999984,1.1520833333333327,-3.2132945833333224,-2.049999999999998,0.5066523213354198,0.5273948184504187,-0.02074249711499887,0.7190476190476189,0.5833333333333333,0.13571428571428568,0.5150500434091765,0.5196840256107992,-0.0046339822016226995,0.4691079446868921,0.5036678403755869,0.49151989562948467,0.012147944746102202,0.5197215777262181,0.75,4
501236240_4_1754742809,20250002,2025-08-09 20:00:00,1,0.1875,1.0456812499999995,-0.3125,-0.0625,-16,4,-2,6,0.8406249999999993,0.3479166666666673,-11.285464583333322,-1.2806249999999988,1.75,0.942708333333333,-2.17195520833333,-1.6899999999999995,-0.6791666666666671,0.014583333333333393,-9.52349791666667,-0.5608333333333331,0.6235119047619051,0.6443452380952372,4.8774389880952285,-2.383511904761905,0.4499999999999984,1.1520833333333327,-3.2132945833333224,-2.049999999999998,0.5213044543328831,0.4866020138384801,0.034702440494402964,0.8555555555555555,0.6468253968253969,0.20873015873015865,0.5387253024753024,0.42611138861138864,0.11261391386391373,0.5262753357753358,0.5334525562802441,0.4843607305936073,0.049091825686636836,0.4802784222737819,0.75,4
501236240_5_1754745125,20250002,2025-08-09 20:00:00,1,0.1875,1.0456812499999995,-0.3125,-0.0625,-16,4,-2,6,0.8406249999999993,0.3479166666666673,-11.285464583333322,-1.2806249999999988,1.75,0.942708333333333,-2.17195520833333,-1.6899999999999995,-0.6791666666666671,0.014583333333333393,-9.52349791666667,-0.5608333333333331,0.6235119047619051,0.6443452380952372,4.8774389880952285,-2.383511904761905,0.4499999999999984,1.1520833333333327,-3.2132945833333224,-2.049999999999998,0.4869109215423732,0.471406870476638,0.015504051065735214,0.7333333333333333,0.4477777777777778,0.2855555555555555,0.5381578947368422,0.448644606167826,0.08951328856901619,0.539787944219523,0.46395097332372026,0.4264069264069264,0.03754404691679386,0.4802784222737819,0.75,4
48251408_38_1754814288,20250002,2025-08-10 14:00:00,1,0.21957446808510644,4.773097872340426,0.08936170212765959,0.41957446808510634,3,1,-2,3,1.201872340425532,0.5202553191489363,1.0027119148936308,-0.9018723404255322,0.8686808510638295,0.19697872340425704,7.393120468085087,-0.3286808510638295,1.0319574468085109,0.8308936170212764,4.213809872340406,-1.8519574468085103,-2.7468085106382976,-1.8425531914893618,-62.49067234042553,-2.4531914893617026,1.7458225220550077,0.674623767514273,6.585641722885299,0.2141774779449923,0.5021171826445661,0.5113456236481866,-0.009228441003620524,0.5833333333333333,0.40666666666666673,0.17666666666666653,0.6211111111111111,0.3689819376026272,0.25212917350848385,0.4827987372105019,0.47058823529411764,0.44424242424242427,0.02634581105169337,0.4815668202764977,0.4,5
48251408_37_1754812189,20250002,2025-08-10 14:00:00,0,0.21957446808510644,4.773097872340426,0.08936170212765959,0.41957446808510634,3,1,-2,3,1.201872340425532,0.5202553191489363,1.0027119148936308,-0.9018723404255322,0.8686808510638295,0.19697872340425704,7.393120468085087,-0.3286808510638295,1.0319574468085109,0.8308936170212764,4.213809872340406,-1.8519574468085103,-2.7468085106382976,-1.8425531914893618,-62.49067234042553,-2.4531914893617026,1.7458225220550077,0.674623767514273,6.585641722885299,0.2141774779449923,0.5050547491723962,0.4592535836760435,0.045801165496352714,0.3083333333333333,0.19,0.11833333333333329,0.5714285714285714,0.3926130813630814,0.17881549006549002,0.577005772005772,0.5151515151515151,0.466198347107438,0.04895316804407712,0.4815668202764977,0.4,5
48251408_35_1754807715,20250002,2025-08-10 14:00:00,1,0.21957446808510644,4.773097872340426,0.08936170212765959,0.41957446808510634,3,1,-2,3,1.201872340425532,0.5202553191489363,1.0027119148936308,-0.9018723404255322,0.8686808510638295,0.19697872340425704,7.393120468085087,-0.3286808510638295,1.0319574468085109,0.8308936170212764,4.213809872340406,-1.8519574468085103,-2.7468085106382976,-1.8425531914893618,-62.49067234042553,-2.4531914893617026,1.7458225220550077,0.674623767514273,6.585641722885299,0.2141774779449923,0.4956278982116162,0.4863168991490078,0.009310999062608405,0.7428571428571429,0.3738095238095238,0.36904761904761907,0.4633623321123321,0.5,-0.036637667887667924,0.5317602969125975,0.4666666666666667,0.5509031198686372,-0.08423645320197048,0.5184331797235023,0.4,5
48251408_34_1754805641,20250002,2025-08-10 14:00:00,0,0.21957446808510644,4.773097872340426,0.08936170212765959,0.41957446808510634,3,1,-2,3,1.201872340425532,0.5202553191489363,1.0027119148936308,-0.9018723404255322,0.8686808510638295,0.19697872340425704,7.393120468085087,-0.3286808510638295,1.0319574468085109,0.8308936170212764,4.213809872340406,-1.8519574468085103,-2.7468085106382976,-1.8425531914893618,-62.49067234042553,-2.4531914893617026,1.1002127659574468,1.0494042553191498,-4.364603106382987,-0.7402127659574465,0.49730787861289355,0.5260780020138308,-0.028770123400937264,0.5183333333333333,0.2971428571428571,0.22119047619047622,0.5079653679653681,0.6007792207792209,-0.09281385281385279,0.4924881869076916,0.43103448275862066,0.5233100233100233,-0.09227554055140264,0.5184331797235023,0.4,5
48251408_36_1754809821,20250002,2025-08-10 14:00:00,1,0.21957446808510644,4.773097872340426,0.08936170212765959,0.41957446808510634,3,1,-2,3,1.201872340425532,0.5202553191489363,1.0027119148936308,-0.9018723404255322,0.8686808510638295,0.19697872340425704,7.393120468085087,-0.3286808510638295,1.0319574468085109,0.8308936170212764,4.213809872340406,-1.8519574468085103,-2.7468085106382976,-1.8425531914893618,-62.49067234042553,-2.4531914893617026,1.7458225220550077,0.674623767514273,6.585641722885299,0.2141774779449923,0.47838040296717005,0.508467808175902,-0.030087405208731932,0.6577272727272728,0.2857142857142857,0.37201298701298713,0.5047474747474746,0.4154901960784314,0.0892572786690432,0.5685051353874884,0.5314685314685315,0.5139455782312925,0.01752295323723896,0.5184331797235023,0.4,5
836780560_9_1754817263,20250002,2025-08-10 17:00:00,0,-0.11527777777777776,-1.1431473611111116,0.10694444444444451,0.07916666666666661,-3,-2,2,-4,-0.9480555555555554,0.2563888888888881,3.2441813888888973,-0.4119444444444449,-1.2868055555555564,-0.7730555555555565,-2.6804897222222337,-1.1131944444444435,-0.5618055555555559,-0.8668055555555529,-3.0434972222222285,-0.6981944444444448,-0.010416666666666075,-0.16598837209302353,-0.05647185077519623,-0.9895833333333339,-1.0576388888888877,-0.9150000000000018,0.35706236111109035,-0.36236111111111224,0.520870982730956,0.45970733838537675,0.06116364434557925,0.55,0.47959595959595963,0.07040404040404041,0.5737301587301588,0.38106740458183586,0.1926627541483229,0.5486195611520689,0.5082467532467532,0.463718820861678,0.044527932385075186,0.4806378132118451,0.42857142857142855,7
836780560_10_1754819090,20250002,2025-08-10 17:00:00,0,-0.11527777777777776,-1.1431473611111116,0.10694444444444451,0.07916666666666661,-3,-2,2,-4,-0.9480555555555554,0.2563888888888881,3.2441813888888973,-0.4119444444444449,-1.2868055555555564,-0.7730555555555565,-2.6804897222222337,-1.1131944444444435,-0.5618055555555559,-0.8668055555555529,-3.0434972222222285,-0.6981944444444448,-0.010416666666666075,-0.16598837209302353,-0.05647185077519623,-0.9895833333333339,-1.0576388888888877,-0.9150000000000018,0.35706236111109035,-0.36236111111111224,0.47359516105784766,0.5122424503608225,-0.03864728930297484,0.4357142857142858,0.24285714285714283,0.19285714285714295,0.3929294308703034,0.4031368041421928,-0.010207373271889364,0.47846444952896566,0.5663888350455515,0.48932877158683613,0.07706006345871536,0.5193621867881549,0.42857142857142855,7
836780560_11_1754820798,20250002,2025-08-10 17:00:00,0,-0.11527777777777776,-1.1431473611111116,0.10694444444444451,0.07916666666666661,-3,-2,2,-4,-0.9480555555555554,0.2563888888888881,3.2441813888888973,-0.4119444444444449,-1.2868055555555564,-0.7730555555555565,-2.6804897222222337,-1.1131944444444435,-0.5618055555555559,-0.8668055555555529,-3.0434972222222285,-0.6981944444444448,-0.010416666666666075,-0.16598837209302353,-0.05647185077519623,-0.9895833333333339,-1.0576388888888877,-0.9150000000000018,0.35706236111109035,-0.36236111111111224,0.4804573211256443,0.4778255056094721,0.002631815516172198,0.425,0.63,-0.20500000000000002,0.4837085137085137,0.3896839761545644,0.0940245375539493,0.5266625966625966,0.47712878254750174,0.5151968685240617,-0.03806808597655992,0.5193621867881549,0.42857142857142855,7
501236240_8_1754827269,20250002,2025-08-10 20:00:00,1,0.14920634920634923,0.7243653968253954,-0.4761904761904762,0.022222222222222143,-10,7,-2,9,-0.39206349206349156,-0.23047619047619072,-7.689432698412688,0.7920634920634919,0.7511111111111113,0.4469841269841286,2.8461806349206427,2.148888888888889,-0.7422222222222219,0.13269841269841276,-3.1499209523809526,-0.4577777777777783,0.5290322580645173,0.22651455546813448,3.7097815106215677,0.250967741935483,-0.41636363636363605,0.49575757575757695,-2.2236377777777676,0.6763636363636358,0.5151530153720382,0.47474294081598983,0.04041007455604834,0.9099999999999999,0.7666666666666667,0.1433333333333332,0.5645814673831915,0.42978778467908907,0.1347936827041024,0.5200571884256093,0.5439655172413793,0.4829545454545454,0.0610109717868339,0.4819004524886878,0.25,4
501236240_9_1754829210,20250002,2025-08-10 20:00:00,1,0.14920634920634923,0.7243653968253954,-0.4761904761904762,0.022222222222222143,-10,7,-2,9,-0.39206349206349156,-0.23047619047619072,-7.689432698412688,0.7920634920634919,0.7511111111111113,0.4469841269841286,2.8461806349206427,2.148888888888889,-0.7422222222222219,0.13269841269841276,-3.1499209523809526,-0.4577777777777783,0.5290322580645173,0.22651455546813448,3.7097815106215677,0.250967741935483,-0.41636363636363605,0.49575757575757695,-2.2236377777777676,0.6763636363636358,0.5058175965286218,0.5086715814615774,-0.0028539849329556333,0.8083333333333332,0.675,0.1333333333333332,0.6077777777777779,0.41446608946608937,0.1933116883116885,0.4480966824025647,0.4848633879781421,0.49813559322033896,-0.013272205242196855,0.4819004524886878,0.25,4
501236240_10_1754831066,20250002,2025-08-10 20:00:00,1,0.14920634920634923,0.7243653968253954,-0.4761904761904762,0.022222222222222143,-10,7,-2,9,-0.39206349206349156,-0.23047619047619072,-7.689432698412688,0.7920634920634919,0.7511111111111113,0.4469841269841286,2.8461806349206427,2.148888888888889,-0.7422222222222219,0.13269841269841276,-3.1499209523809526,-0.4577777777777783,0.5290322580645173,0.22651455546813448,3.7097815106215677,0.250967741935483,-0.41636363636363605,0.49575757575757695,-2.2236377777777676,0.6763636363636358,0.4590126214203395,0.552073677956031,-0.09306105653569152,0.7877777777777777,0.8095238095238095,-0.021746031746031846,0.4226828063241107,0.6505982905982906,-0.22791548427417985,0.4088208458208459,0.474565283709579,0.5818181818181818,-0.10725289810860278,0.4819004524886878,0.25,4
48251408_12_1755075643,20250002,2025-08-13 17:00:00,1,0.12420718816067655,2.4470379492600416,0.290169133192389,0.10253699788583504,-1,-3,-1,-2,0.8581395348837217,0.408932346723045,0.8562967758985209,-1.8581395348837217,0.2144291754756873,-0.14587737843551896,6.766678964059196,-2.4144291754756875,0.9315010570824529,0.391754756871034,-1.9623065539112048,-0.9315010570824529,0.9962473572938695,0.7579281183932345,6.168534090909091,-1.396247357293869,1.2468287526427053,0.5605708245243157,6.235012579281175,-2.966828752642706,0.5147565268015838,0.5517454554974124,-0.03698892869582859,0.5822222222222221,0.419047619047619,0.16317460317460308,0.5046428571428571,0.7478438228438228,-0.24320096570096572,0.396926932131341,0.5008111031002163,0.5586349924585219,-0.057823889358305625,0.5146067415730337,0.0,3
48251408_13_1755077582,20250002,2025-08-13 17:00:00,1,0.12420718816067655,2.4470379492600416,0.290169133192389,0.10253699788583504,-1,-3,-1,-2,0.8581395348837217,0.408932346723045,0.8562967758985209,-1.8581395348837217,0.2144291754756873,-0.14587737843551896,6.766678964059196,-2.4144291754756875,0.9315010570824529,0.391754756871034,-1.9623065539112048,-0.9315010570824529,0.9962473572938695,0.7579281183932345,6.168534090909091,-1.396247357293869,1.2468287526427053,0.5605708245243157,6.235012579281175,-2.966828752642706,0.4872530676369161,0.49361072042506643,-0.006357652788150314,0.4833333333333333,0.20357142857142857,0.2797619047619047,0.3871212121212121,0.535343137254902,-0.14822192513368992,0.4520404040404041,0.5098039215686274,0.48016877637130806,0.029635145197319357,0.5146067415730337,0.0,3
